timestamp,ear,mar,alert_eye,alert_yawn,phone_near,mouth_open,fps
1763926744.6055,0.2034,0.1060,0,1,0,1,23.56
1763926744.6535158,0.2034,0.2729,0,1,0,1,23.65
1763926744.7020676,0.2074,0.1698,0,1,0,1,23.59
1763926744.750775,0.2050,0.2211,0,1,0,1,23.50
1763926744.7910593,0.2129,0.2499,0,1,0,1,23.70
1763926744.8416455,0.2098,0.1491,0,1,0,1,23.58
1763926744.8906233,0.2088,0.2502,0,1,0,1,23.45
1763926744.9357622,0.2062,0.3135,0,1,0,1,23.43
1763926744.9868245,0.2112,0.1185,0,1,0,1,23.25
1763926745.032422,0.2059,0.3001,1,1,0,1,23.21
1763926745.0853095,0.2119,0.2275,1,1,0,1,23.01
1763926745.1362593,0.2151,0.3284,1,1,0,1,22.88
1763926745.190884,0.2163,0.2742,1,1,0,1,22.84
1763926745.241626,0.2169,0.2089,1,1,0,1,22.86
1763926745.2854173,0.2179,0.1577,1,1,0,1,22.87
1763926745.3365364,0.2107,0.2322,1,1,0,1,22.88
1763926745.3906689,0.2101,0.2205,1,1,0,1,22.71
1763926745.4395218,0.2113,0.1911,1,1,0,1,22.63
1763926745.4907742,0.2092,0.3716,1,1,0,1,22.46
1763926745.5413654,0.2137,0.2289,1,1,0,1,22.38
1763926745.5897422,0.2115,0.1055,1,1,0,1,22.33
1763926745.6454399,0.2092,0.1514,1,1,0,1,22.17
1763926745.6948562,0.2029,0.1967,1,1,0,1,22.07
1763926745.74956,0.1991,0.2586,1,1,0,1,22.03
1763926745.8056178,0.2012,0.2838,1,1,0,1,21.98
1763926745.8554437,0.2131,0.1071,1,1,0,0,21.88
1763926745.9031782,0.2216,0.1206,1,0,0,0,21.88
1763926745.904184,0.2216,0.1206,0,1,0,1,21.96
1763926745.9597824,0.2298,0.2678,0,1,0,1,21.82
1763926746.0193624,0.2418,0.0877,0,1,0,0,21.67
1763926746.079899,0.2416,0.0847,0,1,0,0,21.48
1763926746.1296272,0.2406,0.0862,0,1,0,0,21.46
1763926746.192508,0.2402,0.1053,0,1,0,0,21.23
1763926746.248091,0.2429,0.0862,0,1,0,0,21.13
1763926746.303586,0.2361,0.1509,0,1,0,1,21.03
1763926746.3567107,0.2367,0.1034,0,1,0,0,20.85
1763926746.4083767,0.2238,0.1000,0,1,0,0,20.83
1763926746.4729161,0.2101,0.0836,0,1,0,0,20.61
1763926746.5331912,0.1991,0.1785,0,1,0,1,20.38
1763926746.5939422,0.2003,0.1333,0,1,0,1,20.25
1763926746.6555858,0.1932,0.0667,0,1,0,0,20.04
1763926746.7168863,0.1990,0.1525,0,1,0,1,19.93
1763926746.7666583,0.2105,0.1178,0,1,0,1,19.95
1763926746.811482,0.2173,0.1356,0,1,0,1,20.08
1763926746.8708987,0.2179,0.0847,0,1,0,0,19.97
1763926746.9184744,0.2176,0.0862,0,1,0,0,19.93
1763926746.9659271,0.2206,0.1000,0,1,0,0,19.96
1763926747.0081415,0.2154,0.0702,0,1,0,0,20.14
1763926747.0530417,0.2159,0.1014,0,1,0,0,20.17
1763926747.099573,0.2165,0.1273,0,1,0,1,20.24
1763926747.1388445,0.2230,0.1250,0,1,0,0,20.37
1763926747.18358,0.2243,0.1240,0,1,0,0,20.45
1763926747.2327926,0.2292,0.1034,0,1,0,0,20.52
1763926747.279979,0.2300,0.0833,0,1,0,0,20.53
1763926747.3297064,0.2308,0.0847,0,1,0,0,20.62
1763926747.3767996,0.2254,0.1280,0,1,0,1,20.76
1763926747.4251337,0.2231,0.0635,0,1,0,0,20.80
1763926747.4727547,0.2202,0.1034,0,1,0,1,20.86
1763926747.5227034,0.2190,0.0999,0,1,0,0,20.97
1763926747.574993,0.2156,0.1207,0,1,0,0,21.05
1763926747.6155553,0.2149,0.0476,0,1,0,0,21.38
1763926747.6558082,0.2120,0.0676,0,1,0,0,21.55
1763926747.7050006,0.2030,0.0635,0,1,0,0,21.75
1763926747.7483666,0.1949,0.1587,0,1,0,1,21.94
1763926747.7901096,0.1845,0.0781,0,1,0,0,22.16
1763926747.8350322,0.1787,0.1413,0,1,0,1,22.27
1763926747.881366,0.1752,0.0645,0,1,0,0,22.34
1763926747.923865,0.1802,0.0967,0,1,0,0,22.72
1763926747.9706693,0.1804,0.1147,0,1,0,0,22.95
1763926748.0157046,0.1791,0.1060,0,1,0,1,23.24
1763926748.0600295,0.1841,0.1311,0,1,0,1,23.53
1763926748.1031475,0.1873,0.0847,0,1,0,0,23.90
1763926748.1543784,0.1866,0.1017,1,1,0,0,23.91
1763926748.205183,0.1939,0.1016,1,1,0,0,23.78
1763926748.2550826,0.2064,0.1207,1,1,0,1,23.94
1763926748.301087,0.2089,0.1178,1,1,0,1,23.95
1763926748.3466692,0.2170,0.1227,1,1,0,1,24.00
1763926748.3908472,0.2211,0.0999,1,0,0,1,24.00
1763926748.3918335,0.2211,0.0999,0,1,0,0,23.93
1763926748.4362705,0.2201,0.1218,0,1,0,1,23.95
1763926748.4831157,0.2246,0.1186,0,1,0,1,23.98
1763926748.5282712,0.2274,0.1207,0,1,0,0,23.87
1763926748.5775745,0.2261,0.0819,0,1,0,0,23.76
1763926748.6294768,0.2296,0.1475,0,1,0,1,23.75
1763926748.6809802,0.2298,0.0983,0,1,0,0,23.68
1763926748.7292767,0.2269,0.1016,0,1,0,0,23.67
1763926748.777445,0.2295,0.1207,0,1,0,1,23.64
1763926748.8238626,0.2291,0.0983,0,1,0,0,23.68
1763926748.8651378,0.2287,0.0862,0,1,0,0,23.75
1763926748.9091222,0.2325,0.1016,0,1,0,0,23.80
1763926748.9577546,0.2370,0.1219,0,1,0,1,23.92
1763926749.0058293,0.2411,0.1206,0,1,0,0,23.72
1763926749.0555518,0.2442,0.1016,0,1,0,0,23.53
1763926749.1016629,0.2433,0.1321,0,1,0,1,23.57
1763926749.14811,0.2501,0.0667,0,1,0,0,23.51
1763926749.1968203,0.2491,0.0847,0,1,0,0,23.37
1763926749.2398493,0.2452,0.1186,0,1,0,1,23.45
1763926749.2870748,0.2466,0.0820,0,1,0,0,23.50
1763926749.3357472,0.2505,0.1186,0,1,0,0,23.38
1763926749.3850536,0.2468,0.1052,0,1,0,0,23.35
1763926749.4375618,0.2503,0.1500,0,1,0,1,23.25
1763926749.4817603,0.2524,0.0847,0,1,0,0,23.28
1763926749.5296822,0.2507,0.0678,0,1,0,0,23.13
1763926749.5755997,0.2488,0.1147,0,1,0,1,23.21
1763926749.622263,0.2429,0.1186,0,1,0,1,23.34
1763926749.6706865,0.2301,0.1000,0,1,0,0,23.42
1763926749.7206838,0.2218,0.1269,0,1,0,1,23.35
1763926749.7639117,0.2138,0.1703,0,1,0,1,23.39
1763926749.8051915,0.2034,0.0952,0,1,0,0,23.46
1763926749.854992,0.2040,0.0794,0,1,0,0,23.40
1763926749.9101684,0.2067,0.1863,0,1,0,1,23.24
1763926749.9597557,0.2065,0.1000,0,1,0,0,23.20
1763926750.0040007,0.2065,0.1428,0,1,0,1,23.27
1763926750.053733,0.2098,0.1366,0,1,0,1,23.30
1763926750.1031537,0.2043,0.0656,0,1,0,0,23.31
1763926750.1589656,0.2042,0.0981,0,1,0,0,23.18
1763926750.2196314,0.2045,0.1052,0,1,0,0,22.96
1763926750.2759876,0.2036,0.0667,0,1,0,0,22.74
1763926750.3319972,0.2038,0.0500,0,1,0,0,22.49
1763926750.3901603,0.2092,0.0723,0,1,0,0,22.29
1763926750.4421308,0.2110,0.0702,0,1,0,0,22.20
1763926750.4896681,0.2096,0.0517,1,1,0,0,22.24
1763926750.5481875,0.2087,0.0345,1,1,0,0,22.07
1763926750.5955546,0.2087,0.0517,1,1,0,0,22.09
1763926750.6485872,0.1966,0.0535,1,1,0,0,21.99
1763926750.7058642,0.1959,0.0554,1,1,0,0,21.86
1763926750.7580774,0.2000,0.0357,1,1,0,0,21.68
1763926750.8110218,0.2012,0.0943,1,1,0,0,21.57
1763926750.862126,0.2015,0.0555,1,1,0,0,21.55
1763926750.9155722,0.2081,0.0555,1,1,0,0,21.49
1763926750.968668,0.2064,0.0364,1,1,0,0,21.46
1763926751.0197513,0.2043,0.0377,1,1,0,0,21.34
1763926751.07569,0.2069,0.0588,1,1,0,0,21.21
1763926751.1920886,0.2042,0.0588,1,1,0,0,20.29
1763926751.2564065,0.2087,0.0392,1,1,0,0,20.08
1763926751.30702,0.2077,0.0612,1,1,0,0,20.00
1763926751.3566263,0.2075,0.0377,1,1,0,0,20.02
1763926751.4157867,0.2007,0.0185,1,1,0,0,19.79
1763926751.465346,0.1999,0.0385,1,1,0,0,19.70
1763926751.5108094,0.1975,0.0566,1,1,0,0,19.72
1763926751.563342,0.1880,0.0784,1,1,0,0,19.77
1763926751.611895,0.1818,0.0392,1,1,0,0,19.74
1763926751.6664627,0.1797,0.0192,1,1,0,0,19.63
1763926751.7324054,0.1796,0.0400,1,1,0,0,19.40
1763926751.8129368,0.1735,0.0769,1,1,0,0,19.07
1763926751.9054697,0.1759,0.0577,1,1,0,0,18.81
1763926752.0057256,0.1712,0.0377,1,1,0,0,18.54
1763926752.0890975,0.1708,0.0370,1,1,0,0,18.36
1763926990.9238765,0.2553,0.0750,0,0,0,0,13.16
1763926990.9892352,0.2432,0.0923,0,0,0,0,14.89
1763926991.0331347,0.2401,0.0735,0,0,0,0,17.42
1763926991.0622492,0.2451,0.0769,0,0,0,0,20.17
1763926991.0912519,0.2451,0.0625,0,0,0,0,22.39
1763926991.1222715,0.2473,0.0746,0,0,0,0,24.06
1763926991.1528006,0.2484,0.0625,0,0,0,0,25.28
1763926991.1870413,0.2526,0.0909,0,0,0,0,26.06
1763926991.2305443,0.2466,0.0757,0,0,0,0,26.78
1763926991.2687032,0.2429,0.0773,0,0,0,0,27.09
1763926991.3017008,0.2379,0.0615,0,0,0,0,27.56
1763926991.340138,0.2408,0.0757,0,0,0,0,27.87
1763926991.3951344,0.2372,0.0454,0,0,0,0,27.69
1763926991.4316697,0.2392,0.0448,0,0,0,0,27.89
1763926991.4708452,0.2393,0.0461,0,0,0,0,27.94
1763926991.507854,0.2395,0.0461,0,0,0,0,28.08
1763926991.546224,0.2338,0.0448,0,0,0,0,28.37
1763926991.584783,0.2366,0.0312,0,0,0,0,28.50
1763926991.6285114,0.2311,0.0461,0,0,0,0,28.56
1763926991.664402,0.2334,0.0465,0,0,0,0,28.67
1763926991.6985362,0.2301,0.0625,0,0,0,0,28.85
1763926991.7363868,0.2305,0.0141,0,0,0,0,28.90
1763926991.7828014,0.2271,0.0735,0,0,0,0,29.03
1763926991.8141499,0.2255,0.0462,0,0,0,0,29.28
1763926991.8534174,0.2199,0.0588,0,0,0,0,29.31
1763926991.8884313,0.2189,0.0429,0,0,0,0,29.48
1763926991.9370358,0.2208,0.0454,0,0,0,0,29.61
1763926991.9864912,0.2149,0.0435,0,0,0,0,29.60
1763926992.03497,0.2070,0.0597,0,0,0,0,29.60
1763926992.0760186,0.1953,0.0303,0,0,0,0,29.71
1763926992.1236324,0.1782,0.0580,0,0,0,0,31.11
1763926992.168751,0.1621,0.0448,0,0,0,0,32.04
1763926992.2102942,0.1523,0.0458,0,0,0,0,32.48
1763926992.2421923,0.1534,0.0580,0,0,0,0,32.50
1763926992.27423,0.1592,0.0580,0,0,0,0,32.43
1763926992.3072298,0.1737,0.0455,0,0,0,0,32.36
1763926992.3532622,0.1851,0.0794,0,0,0,0,32.42
1763926992.403134,0.1935,0.0454,0,0,0,0,32.43
1763926992.4459248,0.2033,0.0461,0,0,0,0,32.51
1763926992.4779444,0.2065,0.0597,0,0,0,0,32.73
1763926992.5246482,0.2049,0.0625,0,0,0,0,32.76
1763926992.5723305,0.2032,0.0469,1,0,0,0,32.75
1763926992.6213572,0.2041,0.0606,1,0,0,0,32.97
1763926992.6627283,0.2011,0.0455,1,0,0,0,33.17
1763926992.6992207,0.1966,0.0606,1,0,0,0,33.29
1763926992.7450945,0.1933,0.0448,1,0,0,0,33.34
1763926992.7826664,0.1890,0.0462,1,0,0,0,33.28
1763926992.81427,0.1849,0.0461,1,0,0,0,33.42
1763926992.8460078,0.1752,0.0461,1,0,0,0,33.63
1763926992.8817105,0.1718,0.0606,1,0,0,0,33.74
1763926992.9152725,0.1652,0.0615,1,0,0,0,33.80
1763926992.948208,0.1632,0.0469,1,0,0,0,34.06
1763926992.983597,0.1577,0.0606,1,0,0,0,34.12
1763926993.0249894,0.1587,0.0615,1,0,0,0,33.99
1763926993.0724828,0.1611,0.0635,1,0,0,0,34.08
1763926993.1183655,0.1648,0.0746,1,0,0,0,33.97
1763926993.1613472,0.1727,0.0615,1,0,0,0,34.09
1763926993.1984649,0.1893,0.0735,1,0,0,0,34.11
1763926993.2333748,0.2022,0.0615,1,0,0,0,34.22
1763926993.2744443,0.2166,0.0469,1,0,0,0,34.18
1763926993.320493,0.2327,0.0806,1,0,0,0,34.18
1763926993.3214915,0.2327,0.0806,0,0,0,0,34.16
1763926993.3714786,0.2380,0.0455,0,0,0,0,34.05
1763926993.4177349,0.2380,0.0461,0,0,0,0,33.83
1763926993.4631548,0.2409,0.0615,0,0,0,0,33.60
1763926993.4952085,0.2399,0.0462,0,0,0,0,33.58
1763926993.529384,0.2421,0.0781,0,0,0,0,33.59
1763926993.5914946,0.2339,0.0769,0,0,0,0,33.46
1763926993.6320574,0.2216,0.0461,0,0,0,0,33.45
1763926993.6833987,0.2104,0.0317,0,0,0,0,33.23
1763926993.7165394,0.1995,0.0476,0,0,0,0,33.12
1763926993.7557445,0.1870,0.0455,0,0,0,0,33.13
1763926993.808182,0.1891,0.0625,0,0,0,0,33.00
1763926993.8505867,0.2015,0.0606,0,0,0,0,33.11
1763926993.9045968,0.2093,0.0635,0,0,0,0,32.77
1763926993.944185,0.2186,0.0794,0,0,0,0,32.97
1763926994.014464,0.2303,0.0644,0,0,0,0,32.85
1763926994.046443,0.2411,0.0615,0,0,0,0,32.92
1763926994.086127,0.2338,0.0606,0,0,0,0,32.73
1763926994.135233,0.2361,0.0455,0,0,0,0,32.66
1763926994.1694393,0.2356,0.0615,0,0,0,0,32.61
1763926994.2127435,0.2314,0.0794,0,0,0,0,32.64
1763926994.2445617,0.2266,0.0635,0,0,0,0,32.61
1763926994.2971733,0.2356,0.0625,0,0,0,0,32.43
1763926994.3344533,0.2395,0.0809,0,0,0,0,32.38
1763926994.3684926,0.2382,0.0781,0,0,0,0,32.42
1763926994.4148824,0.2351,0.0769,0,0,0,0,32.55
1763926994.4454792,0.2339,0.0597,0,0,0,0,32.56
1763926994.478108,0.2356,0.0469,0,0,0,0,32.70
1763926994.509598,0.2291,0.0484,0,0,0,0,32.82
1763926994.557672,0.2172,0.0635,0,0,0,0,32.86
1763926994.592011,0.2044,0.0645,0,0,0,0,32.88
1763926994.6351771,0.1895,0.0625,0,0,0,0,33.06
1763926994.6846952,0.1776,0.0625,0,0,0,0,33.10
1763926994.7291136,0.1735,0.0469,0,0,0,0,33.26
1763926994.7603445,0.1882,0.0625,0,0,0,0,33.27
1763926994.808037,0.2061,0.0455,0,0,0,0,33.28
1763926994.8402493,0.2224,0.0615,0,0,0,0,33.30
1763926994.887428,0.2323,0.0455,0,0,0,0,33.32
1763926994.9194572,0.2389,0.0469,0,0,0,0,33.48
1763926994.967115,0.2341,0.0448,0,0,0,0,33.53
1763926995.0096714,0.2329,0.0308,0,0,0,0,33.64
1763926995.0426714,0.2323,0.0806,0,0,0,0,33.94
1763926995.0752356,0.2315,0.0758,0,0,0,0,34.11
1763926995.121557,0.2338,0.0781,0,0,0,0,34.44
1763926995.1693847,0.2419,0.0625,0,0,0,0,34.33
1763926995.216321,0.2422,0.0936,0,0,0,0,34.57
1763926995.2628348,0.2420,0.0645,0,0,0,0,34.61
1763926995.2945704,0.2407,0.0794,0,0,0,0,34.88
1763926995.3290012,0.2381,0.0769,0,0,0,0,34.95
1763926995.3610337,0.2367,0.0769,0,0,0,0,35.07
1763926995.4037893,0.2397,0.0606,0,0,0,0,35.00
1763926995.4505548,0.2467,0.0635,0,0,0,0,34.93
1763926995.4951742,0.2553,0.0781,0,0,0,0,35.27
1763926995.5271695,0.2592,0.0757,0,0,0,0,35.49
1763926995.5752852,0.2667,0.0615,0,0,0,0,35.54
1763926995.6075451,0.2716,0.0625,0,0,0,0,35.49
1763926995.6520405,0.2691,0.0781,0,0,0,0,35.43
1763926995.703261,0.2734,0.0625,0,0,0,0,35.39
1763926995.7372763,0.2764,0.0615,0,0,0,0,35.24
1763926995.7770846,0.2745,0.0469,0,0,0,0,35.43
1763926995.8261335,0.2731,0.0968,0,0,0,0,35.50
1763926995.8591924,0.2749,0.0476,0,0,0,0,35.48
1763926995.904416,0.2748,0.0635,0,0,0,0,35.46
1763926995.9493165,0.2728,0.0781,0,0,0,0,35.43
1763926995.9952307,0.2719,0.0781,0,0,0,0,35.45
1763926996.0282457,0.2727,0.0654,0,0,0,0,35.46
1763926996.0778944,0.2715,0.0769,0,0,0,0,35.50
1763926996.108899,0.2652,0.0937,0,0,0,0,35.56
1763926996.1534414,0.2620,0.0597,0,0,0,0,35.52
1763926996.2022085,0.2599,0.0461,0,0,0,0,35.52
1763926996.2453983,0.2556,0.0983,0,0,0,0,35.52
1763926996.276032,0.2560,0.0615,0,0,0,0,35.58
1763926996.3090296,0.2495,0.1129,0,0,0,1,35.56
1763926996.3569283,0.2533,0.0615,0,0,0,0,35.55
1763926996.4048831,0.2460,0.0588,0,0,0,0,35.55
1763926996.4508417,0.2468,0.0746,0,0,0,0,35.55
1763926996.4950075,0.2425,0.0625,0,0,0,0,35.63
1763926996.527179,0.2454,0.0615,0,0,0,0,35.64
1763926996.5611901,0.2454,0.0448,0,0,0,0,35.70
1763926996.6091988,0.2487,0.0781,0,0,0,0,35.67
1763926996.6551676,0.2470,0.0625,0,0,0,0,35.70
1763926996.7032454,0.2501,0.0952,0,0,0,0,35.71
1763926996.7502663,0.2530,0.0625,0,0,0,0,35.60
1763926996.7948081,0.2530,0.0448,0,0,0,0,35.60
1763926996.8278089,0.2572,0.0625,0,0,0,0,35.69
1763926996.8775854,0.2548,0.0757,0,0,0,0,35.59
1763926996.910079,0.2531,0.0588,0,0,0,0,35.70
1763926996.95253,0.2341,0.0615,0,0,0,0,35.80
1763926997.0031188,0.2147,0.0597,0,0,0,0,35.80
1763926997.05015,0.1964,0.0781,0,0,0,0,35.61
1763926997.0943289,0.1774,0.0781,0,0,0,0,35.68
1763926997.125326,0.1636,0.0781,0,0,0,0,35.77
1763926997.1563897,0.1591,0.0606,0,0,0,0,35.85
1763926997.2054274,0.1598,0.0746,0,0,0,0,35.84
1763926997.2374313,0.1609,0.0606,0,0,0,0,35.80
1763926997.2839668,0.1682,0.0615,0,0,0,0,35.73
1763926997.330912,0.1673,0.0303,0,0,0,0,35.78
1763926997.3624806,0.1718,0.0462,0,0,0,0,35.76
1763926997.4001007,0.1773,0.0625,0,0,0,0,35.58
1763926997.4423492,0.1792,0.0635,0,0,0,0,35.49
1763926997.4880495,0.1730,0.0781,0,0,0,0,35.38
1763926997.5211163,0.1749,0.0615,0,0,0,0,35.24
1763926997.5681686,0.1784,0.0625,1,0,0,0,35.11
1763926997.623645,0.1755,0.0448,1,0,0,0,35.08
1763926997.6660414,0.1740,0.0441,1,0,0,0,34.88
1763926997.7150683,0.1832,0.0923,1,0,0,0,34.60
1763926997.7520692,0.1861,0.0909,1,0,0,0,34.32
1763926997.788717,0.1887,0.0625,1,0,0,0,34.15
1763926997.8343945,0.1973,0.0806,1,0,0,0,34.05
1763926997.8845785,0.2089,0.0781,1,0,0,0,33.89
1763926997.935032,0.2145,0.0448,1,0,0,0,33.64
1763926997.9926255,0.2235,0.0794,1,0,0,0,33.64
1763926997.99365,0.2235,0.0794,0,0,0,0,33.62
1763926998.0452743,0.2295,0.0606,0,0,0,0,33.38
1763926998.0898526,0.2304,0.0462,0,0,0,0,33.04
1763926998.137576,0.2319,0.0615,0,0,0,0,32.74
1763926998.17774,0.2334,0.0772,0,0,0,0,32.79
1763926998.211236,0.2319,0.0794,0,0,0,0,32.66
1763926998.246986,0.2330,0.0781,0,0,0,0,32.61
1763926998.2787528,0.2341,0.0615,0,0,0,0,32.72
1763926998.3158998,0.2339,0.0615,0,0,0,0,32.70
1763926998.3499029,0.2359,0.0597,0,0,0,0,32.59
1763926998.3975983,0.2325,0.0784,0,0,0,0,32.52
1763926998.4276779,0.2320,0.0757,0,0,0,0,32.56
1763926998.4805143,0.2302,0.0615,0,0,0,0,32.37
1763926998.5121686,0.2120,0.0597,0,0,0,0,32.39
1763926998.5483556,0.2004,0.0635,0,0,0,0,32.23
1763926998.5829177,0.1907,0.0769,0,0,0,0,32.10
1763926998.6171386,0.1780,0.0794,0,0,0,0,32.08
1763926998.66664,0.1761,0.0615,0,0,0,0,32.16
1763926998.7107031,0.1883,0.0758,0,0,0,0,32.34
1763926998.744725,0.1948,0.0625,0,0,0,0,32.32
1763926998.7774813,0.2044,0.0644,0,0,0,0,32.33
1763926998.8224766,0.2109,0.0615,0,0,0,0,32.27
1763926998.8684998,0.2113,0.0606,0,0,0,0,32.27
1763926998.9049184,0.2106,0.0769,0,0,0,0,32.31
1763926998.9438167,0.2104,0.0820,0,0,0,0,32.65
1763926998.974398,0.2137,0.0769,0,0,0,0,32.91
1763926999.0075674,0.2139,0.0809,0,0,0,0,33.12
1763926999.0567412,0.2126,0.0458,1,0,0,0,33.09
1763926999.0931904,0.2152,0.0794,1,0,0,0,33.07
1763926999.1362996,0.2145,0.0937,1,0,0,0,33.19
1763926999.1815605,0.2124,0.0882,1,0,0,0,33.20
1763926999.2147217,0.2128,0.1240,1,0,0,1,33.44
1763926999.2443295,0.2156,0.0952,1,0,0,0,33.78
1763926999.2808352,0.2117,0.0769,1,0,0,0,33.94
1763926999.3165996,0.2127,0.1077,1,0,0,0,33.88
1763926999.3525774,0.2064,0.0735,1,0,0,0,33.81
1763926999.400238,0.2041,0.0845,1,0,0,0,33.80
1763926999.4437878,0.2013,0.0579,1,0,0,0,33.85
1763926999.481167,0.2041,0.0429,1,0,0,0,33.87
1763926999.5169005,0.2012,0.0428,1,0,0,0,33.80
1763926999.5595589,0.2055,0.0571,1,0,0,0,33.65
1763926999.6086645,0.2097,0.0704,1,0,0,0,33.39
1763926999.654805,0.2094,0.0571,1,0,0,0,33.41
1763926999.7019129,0.2108,0.1014,1,0,0,0,33.20
1763926999.7470858,0.2148,0.0597,1,0,0,0,33.28
1763926999.7777777,0.2156,0.0606,1,0,0,0,33.40
1763926999.8147256,0.2188,0.0714,1,0,0,0,33.39
1763926999.8500946,0.2232,0.0757,1,0,0,0,33.39
1763926999.8500946,0.2232,0.0757,0,0,0,0,33.42
1763926999.8903086,0.2194,0.0735,0,0,0,0,33.16
1763926999.9351795,0.2176,0.0597,0,0,0,0,33.08
1763926999.9810126,0.2176,0.0597,0,0,0,0,33.01
1763927000.0161595,0.2145,0.0462,0,0,0,0,33.00
1763927000.0608072,0.2138,0.0580,0,0,0,0,32.90
1763927000.0963347,0.2186,0.0597,0,0,0,0,32.98
1763927000.1349268,0.2199,0.0615,0,0,0,0,32.79
1763927000.1812584,0.2238,0.0455,0,0,0,0,32.70
1763927000.225847,0.2266,0.0454,0,0,0,0,32.68
1763927000.2604427,0.2305,0.0469,0,0,0,0,32.79
1763927000.2915158,0.2252,0.0923,0,0,0,0,33.03
1763927000.3372138,0.2136,0.0606,0,0,0,0,33.15
1763927000.3892267,0.2000,0.0806,0,0,0,0,33.05
1763927000.435164,0.2015,0.0794,0,0,0,0,32.98
1763927000.4770846,0.2014,0.0735,0,0,0,0,32.98
1763927000.5086646,0.2092,0.0606,0,0,0,0,33.11
1763927000.5596602,0.2256,0.0461,0,0,0,0,33.09
1763927000.6036968,0.2410,0.0588,0,0,0,0,33.18
1763927000.6510885,0.2457,0.0644,0,0,0,0,33.20
1763927000.6990447,0.2435,0.0597,0,0,0,0,33.12
1763927000.7440743,0.2446,0.0606,0,0,0,0,33.28
1763927000.790287,0.2485,0.0298,0,0,0,0,33.44
1763927000.8221273,0.2523,0.0769,0,0,0,0,33.63
1763927000.8543684,0.2487,0.0746,0,0,0,0,33.85
1763927000.8883939,0.2509,0.0625,0,0,0,0,33.97
1763927000.9222918,0.2501,0.0625,0,0,0,0,34.07
1763927000.9644601,0.2498,0.0469,0,0,0,0,34.15
1763927001.0092509,0.2498,0.0615,0,0,0,0,34.16
1763927001.0453563,0.2495,0.0625,0,0,0,0,34.18
1763927001.0784352,0.2504,0.0769,0,0,0,0,34.27
1763927001.1099827,0.2534,0.0769,0,0,0,0,34.48
1763927001.1512759,0.2497,0.0606,0,0,0,0,34.61
1763927001.201678,0.2498,0.0461,0,0,0,0,34.61
1763927001.244775,0.2515,0.0746,0,0,0,0,34.78
1763927001.2769983,0.2477,0.0597,0,0,0,0,34.93
1763927001.3091905,0.2410,0.0606,0,0,0,0,35.02
1763927001.358775,0.2429,0.0819,0,0,0,0,35.07
1763927001.403392,0.2353,0.0461,0,0,0,0,35.06
1763927001.4500053,0.2302,0.0654,0,0,0,0,34.95
1763927001.496318,0.2314,0.0469,0,0,0,0,34.93
1763927001.525852,0.2320,0.0615,0,0,0,0,34.96
1763927001.5754645,0.2203,0.0794,0,0,0,0,34.92
1763927001.6191647,0.2208,0.0794,0,0,0,0,35.06
1763927001.666806,0.2141,0.0645,0,0,0,0,35.17
1763927001.71435,0.2054,0.0635,0,0,0,0,35.06
1763927001.760089,0.2002,0.0625,0,0,0,0,35.08
1763927001.7943063,0.2018,0.0758,0,0,0,0,35.24
1763927001.8270597,0.1937,0.0758,0,0,0,0,35.28
1763927001.859511,0.1969,0.0656,0,0,0,0,35.26
1763927001.8931065,0.1923,0.0781,0,0,0,0,35.27
1763927001.9259186,0.1937,0.0757,0,0,0,0,35.13
1763927001.9570496,0.1908,0.0462,0,0,0,0,35.10
1763927001.994069,0.1878,0.0781,0,0,0,0,35.13
1763927002.0280113,0.1860,0.0635,0,0,0,0,35.14
1763927002.0610137,0.1902,0.0645,0,0,0,0,35.23
1763927002.0931144,0.1838,0.0769,0,0,0,0,35.37
1763927002.1399057,0.1822,0.0757,0,0,0,0,35.24
1763927002.187246,0.1886,0.0625,1,0,0,0,34.98
1763927002.234925,0.1832,0.0757,1,0,0,0,34.79
1763927002.2771924,0.1825,0.0606,1,0,0,0,34.74
1763927002.3128164,0.1832,0.0625,1,0,0,0,34.68
1763927002.3436604,0.1826,0.0615,1,0,0,0,34.70
1763927002.3848243,0.1775,0.0644,1,0,0,0,34.50
1763927002.4329624,0.1808,0.0597,1,0,0,0,34.37
1763927002.4804265,0.1825,0.0597,1,0,0,0,34.35
1763927002.5152297,0.1784,0.0781,1,0,0,0,34.24
1763927002.559468,0.1754,0.0781,1,0,0,0,34.22
1763927002.6085966,0.1728,0.0665,1,0,0,0,34.05
1763927002.6583452,0.1718,0.0645,1,0,0,0,33.81
1763927002.7014208,0.1689,0.0725,1,0,0,0,33.67
1763927002.750712,0.1758,0.0645,1,0,0,0,33.41
1763927002.7964437,0.1761,0.0952,1,0,0,0,33.29
1763927002.830407,0.1859,0.1029,1,0,0,0,33.20
1763927002.8640928,0.1902,0.0494,1,0,0,0,33.16
1763927002.9055836,0.1970,0.0952,1,0,0,0,33.13
1763927002.9471781,0.2032,0.0635,1,0,0,0,33.09
1763927002.9788058,0.2193,0.0794,1,0,0,0,33.08
1763927003.010325,0.2222,0.1045,1,0,0,0,33.08
1763927003.010325,0.2222,0.1045,0,0,0,0,33.08
1763927003.0435889,0.2296,0.0809,0,0,0,0,33.17
1763927003.08497,0.2332,0.0665,0,0,0,0,32.82
1763927003.123563,0.2359,0.0793,0,0,0,0,32.71
1763927003.1692507,0.2362,0.0952,0,0,0,0,32.60
